Customer_ID,Frequency,Monetary,Recency,M_Score,R_Score,Frequency_Rank,F_Score,RFM_Score,RFM_Code,Segment
CUST_00384,1,690.2,162,2,2,74.0,1,5,212,Hibernating
CUST_00385,5,13334.490000000002,82,5,3,3761.0,4,12,345,Loyal Customer
CUST_00386,1,114.13,424,1,1,75.0,1,3,111,Lost
CUST_00387,1,298.26,279,1,1,76.0,1,3,111,Lost
CUST_00388,6,1961.66,133,3,2,4196.0,5,10,253,At Risk
CUST_00389,4,6735.0,50,4,4,3199.0,4,12,444,Champions
CUST_00390,6,6918.36,58,5,4,4197.0,5,14,455,Champions
CUST_00391,2,777.66,79,2,3,991.0,1,6,312,Others
CUST_00392,3,3863.85,49,4,4,2235.0,3,11,434,Potential Loyalists
CUST_00393,3,1399.6,186,2,2,2236.0,3,7,232,At Risk
CUST_00394,7,3738.27,78,4,3,4489.0,5,12,354,Loyal Customer
CUST_00395,2,7803.389999999999,251,5,1,992.0,1,7,115,Lost
CUST_00396,3,1345.42,109,2,3,2237.0,3,8,332,Others
CUST_00397,5,10800.16,83,5,3,3762.0,4,12,345,Loyal Customer
CUST_00398,6,4775.8,42,4,4,4198.0,5,13,454,Champions
CUST_00399,3,231.04,5,1,5,2238.0,3,9,531,Potential Loyalists
CUST_00400,8,10932.39,29,5,5,4673.0,5,15,555,Champions
CUST_00401,4,10794.24,20,5,5,3200.0,4,14,545,Champions
CUST_00402,4,1304.47,73,2,3,3201.0,4,9,342,Loyal Customer
CUST_00403,2,819.98,14,2,5,993.0,1,8,512,New Customer
CUST_00404,3,2761.87,96,3,3,2239.0,3,9,333,Others
CUST_00405,1,2160.88,181,3,2,77.0,1,6,213,Hibernating
CUST_00406,9,6084.75,28,4,5,4813.0,5,14,554,Champions
CUST_00407,3,4609.389999999999,95,4,3,2240.0,3,10,334,Others
CUST_00408,9,28865.97,22,5,5,4814.0,5,15,555,Champions
CUST_00409,2,7865.040000000001,22,5,5,994.0,1,11,515,New Customer
CUST_00410,1,282.21,128,1,2,78.0,1,4,211,Hibernating
CUST_00411,2,1459.85,3,2,5,995.0,1,8,512,New Customer
CUST_00412,2,2268.76,35,3,4,996.0,1,8,413,New Customer
CUST_00413,1,374.12,376,1,1,79.0,1,3,111,Lost
CUST_00414,2,2184.73,26,3,5,997.0,1,9,513,New Customer
CUST_00415,2,1681.1999999999998,111,2,3,998.0,1,6,312,Others
CUST_00416,4,8661.029999999999,81,5,3,3202.0,4,12,345,Loyal Customer
CUST_00417,6,6250.51,173,4,2,4199.0,5,11,254,Cannot Lose Them
CUST_00418,7,6008.9800000000005,121,4,3,4490.0,5,12,354,Loyal Customer
CUST_00419,5,4757.139999999999,130,4,2,3763.0,4,10,244,Cannot Lose Them
CUST_00420,1,2349.09,323,3,1,80.0,1,5,113,Lost
CUST_00421,3,7386.08,68,5,4,2241.0,3,12,435,Potential Loyalists
CUST_00422,3,12480.420000000002,62,5,4,2242.0,3,12,435,Potential Loyalists
CUST_00423,3,5998.98,166,4,2,2243.0,3,9,234,At Risk
CUST_00424,2,1296.0,4,2,5,999.0,1,8,512,New Customer
CUST_00425,10,9990.1,1,5,5,4913.0,5,15,555,Champions
CUST_00426,5,3400.2000000000003,143,3,2,3764.0,4,9,243,At Risk
CUST_00427,3,28571.71,194,5,2,2244.0,3,10,235,At Risk
CUST_00428,1,295.88,76,1,3,81.0,1,5,311,Others
CUST_00429,5,2715.24,72,3,3,3765.0,4,10,343,Loyal Customer
CUST_00430,5,3822.06,162,4,2,3766.0,4,10,244,Cannot Lose Them
CUST_00431,6,12412.81,1,5,5,4200.0,5,15,555,Champions
CUST_00432,7,3653.62,3,4,5,4491.0,5,14,554,Champions
CUST_00433,3,2794.06,7,3,5,2245.0,3,11,533,Potential Loyalists
CUST_00434,2,2653.11,28,3,5,1000.0,1,9,513,New Customer
CUST_00435,3,14177.36,87,5,3,2246.0,3,11,335,Others
CUST_00436,4,4380.76,58,4,4,3203.0,4,12,444,Champions
CUST_00437,5,11406.7,65,5,4,3767.0,4,13,445,Champions
CUST_00438,4,7347.46,38,5,4,3204.0,4,13,445,Champions
CUST_00439,1,534.0,351,1,1,82.0,1,3,111,Lost
CUST_00440,4,1478.74,32,2,4,3205.0,4,10,442,Loyal Customer
CUST_00441,4,5848.24,193,4,2,3206.0,4,10,244,Cannot Lose Them
CUST_00442,2,2483.61,123,3,3,1001.0,2,8,323,Others
CUST_00443,5,9044.77,30,5,5,3768.0,4,14,545,Champions
CUST_00444,8,3983.39,35,4,4,4674.0,5,13,454,Champions
CUST_00445,3,889.8299999999999,33,2,4,2247.0,3,9,432,Potential Loyalists
CUST_00446,2,884.53,104,2,3,1002.0,2,7,322,Others
CUST_00447,4,6394.88,96,4,3,3207.0,4,11,344,Loyal Customer
CUST_00448,2,2424.96,179,3,2,1003.0,2,7,223,Hibernating
CUST_00449,2,793.71,205,2,2,1004.0,2,6,222,Hibernating
CUST_00450,2,1237.47,116,2,3,1005.0,2,7,322,Others
CUST_00451,1,25.78,8,1,5,83.0,1,7,511,New Customer
CUST_00452,3,486.68,119,1,3,2248.0,3,7,331,Others
CUST_00453,3,4206.42,83,4,3,2249.0,3,10,334,Others
CUST_00454,2,275.95,79,1,3,1006.0,2,6,321,Others
CUST_00455,2,16478.079999999998,39,5,4,1007.0,2,11,425,Potential Loyalists
CUST_00456,2,3964.34,132,4,2,1008.0,2,8,224,Hibernating
CUST_00457,6,5075.57,44,4,4,4201.0,5,13,454,Champions
CUST_00458,2,941.9,51,2,4,1009.0,2,8,422,Potential Loyalists
CUST_00459,1,169.89,213,1,1,84.0,1,3,111,Lost
CUST_00460,1,1177.73,169,2,2,85.0,1,5,212,Hibernating
CUST_00461,3,2348.32,81,3,3,2250.0,3,9,333,Others
CUST_00462,3,3540.63,191,4,2,2251.0,3,9,234,At Risk
CUST_00463,3,1308.46,37,2,4,2252.0,3,9,432,Potential Loyalists
CUST_00464,2,2296.01,243,3,1,1010.0,2,6,123,Lost
CUST_00465,1,536.52,131,1,2,86.0,1,4,211,Hibernating
CUST_00466,5,4061.17,35,4,4,3769.0,4,12,444,Champions
CUST_00467,4,1132.03,46,2,4,3208.0,4,10,442,Loyal Customer
CUST_00468,1,212.36,181,1,2,87.0,1,4,211,Hibernating
CUST_00469,10,15782.27,30,5,5,4914.0,5,15,555,Champions
CUST_00470,3,610.6899999999999,126,1,2,2253.0,3,6,231,At Risk
CUST_00471,3,2669.37,101,3,3,2254.0,3,9,333,Others
CUST_00472,7,26235.6,14,5,5,4492.0,5,15,555,Champions
CUST_00473,3,9328.45,20,5,5,2255.0,3,13,535,Potential Loyalists
CUST_00474,5,7802.66,15,5,5,3770.0,4,14,545,Champions
CUST_00475,5,5262.03,168,4,2,3771.0,4,10,244,Cannot Lose Them
CUST_00476,5,13848.26,17,5,5,3772.0,4,14,545,Champions
CUST_00477,3,4369.83,43,4,4,2256.0,3,11,434,Potential Loyalists
CUST_00478,9,9258.79,36,5,4,4815.0,5,14,455,Champions
CUST_00479,1,340.5,177,1,2,88.0,1,4,211,Hibernating
CUST_00480,2,59.4,20,1,5,1011.0,2,8,521,Potential Loyalists
CUST_00481,2,203.44,149,1,2,1012.0,2,5,221,Hibernating
CUST_00482,3,3121.58,111,3,3,2257.0,3,9,333,Others
CUST_00483,5,4324.98,55,4,4,3773.0,4,12,444,Champions
CUST_00484,2,519.38,261,1,1,1013.0,2,4,121,Lost
CUST_00485,6,5770.95,14,4,5,4202.0,5,14,554,Champions
CUST_00486,7,8276.130000000001,81,5,3,4493.0,5,13,355,Loyal Customer
CUST_00487,3,2731.71,21,3,5,2258.0,3,11,533,Potential Loyalists
CUST_00488,3,5958.18,192,4,2,2259.0,3,9,234,At Risk
CUST_00489,10,22299.01,13,5,5,4915.0,5,15,555,Champions
CUST_00490,3,8366.03,227,5,1,2260.0,3,9,135,At Risk
CUST_00491,1,625.91,186,1,2,89.0,1,4,211,Hibernating
CUST_00492,2,4359.17,117,4,3,1014.0,2,9,324,Others
CUST_00493,3,2934.53,60,3,4,2261.0,3,10,433,Potential Loyalists
CUST_00494,2,939.99,407,2,1,1015.0,2,5,122,Lost
CUST_00495,1,1296.81,300,2,1,90.0,1,4,112,Lost
CUST_00496,2,3802.32,3,4,5,1016.0,2,11,524,Potential Loyalists
CUST_00497,3,3125.27,108,3,3,2262.0,3,9,333,Others
CUST_00498,3,5281.46,253,4,1,2263.0,3,8,134,At Risk
CUST_00499,2,2111.96,36,3,4,1017.0,2,9,423,Potential Loyalists
CUST_00500,2,1132.27,150,2,2,1018.0,2,6,222,Hibernating
CUST_00501,2,3101.72,109,3,3,1019.0,2,8,323,Others
CUST_00502,1,969.8,139,2,2,91.0,1,5,212,Hibernating
CUST_00503,5,5073.1,48,4,4,3774.0,4,12,444,Champions
CUST_00504,3,1191.06,167,2,2,2264.0,3,7,232,At Risk
CUST_00505,1,303.3,301,1,1,92.0,1,3,111,Lost
CUST_00506,4,4711.0,53,4,4,3209.0,4,12,444,Champions
CUST_00507,5,857.79,179,2,2,3775.0,4,8,242,At Risk
CUST_00508,5,5176.95,107,4,3,3776.0,4,11,344,Loyal Customer
CUST_00509,2,2389.28,139,3,2,1020.0,2,7,223,Hibernating
CUST_00510,5,7314.56,157,5,2,3777.0,4,11,245,Cannot Lose Them
CUST_00511,5,1059.62,5,2,5,3778.0,4,11,542,Loyal Customer
CUST_00512,2,1069.67,329,2,1,1021.0,2,5,122,Lost
CUST_00513,5,11606.28,58,5,4,3779.0,4,13,445,Champions
CUST_00514,1,305.98,348,1,1,93.0,1,3,111,Lost
CUST_00515,2,647.8499999999999,375,1,1,1022.0,2,4,121,Lost
CUST_00516,3,3243.8,297,3,1,2265.0,3,7,133,At Risk
CUST_00517,2,1651.1999999999998,123,2,3,1023.0,2,7,322,Others
CUST_00518,3,570.74,180,1,2,2266.0,3,6,231,At Risk
CUST_00519,3,960.14,251,2,1,2267.0,3,6,132,At Risk
CUST_00520,1,442.53,10,1,5,94.0,1,7,511,New Customer
CUST_00521,4,3062.31,201,3,2,3210.0,4,9,243,At Risk
CUST_00522,5,1140.59,150,2,2,3780.0,4,8,242,At Risk
CUST_00523,3,976.52,284,2,1,2268.0,3,6,132,At Risk
CUST_00524,3,5465.570000000001,35,4,4,2269.0,3,11,434,Potential Loyalists
CUST_00525,2,482.0700000000001,351,1,1,1024.0,2,4,121,Lost
CUST_00526,3,2469.5,48,3,4,2270.0,3,10,433,Potential Loyalists
CUST_00527,2,3965.47,207,4,2,1025.0,2,8,224,Hibernating
CUST_00528,3,1877.44,163,3,2,2271.0,3,8,233,At Risk
CUST_00529,1,4636.65,183,4,2,95.0,1,7,214,Hibernating
CUST_00530,2,631.94,252,1,1,1026.0,2,4,121,Lost
CUST_00531,1,303.12,109,1,3,96.0,1,5,311,Others
CUST_00532,3,2291.6800000000003,250,3,1,2272.0,3,7,133,At Risk
CUST_00533,4,3629.29,33,4,4,3211.0,4,12,444,Champions
CUST_00534,2,639.69,49,1,4,1027.0,2,7,421,Potential Loyalists
CUST_00535,1,401.04,101,1,3,97.0,1,5,311,Others
CUST_00536,6,16556.48,71,5,4,4203.0,5,14,455,Champions
CUST_00537,1,197.88,78,1,3,98.0,1,5,311,Others
CUST_00538,1,160.32,151,1,2,99.0,1,4,211,Hibernating
CUST_00539,4,2246.39,59,3,4,3212.0,4,11,443,Loyal Customer
CUST_00540,2,2272.49,82,3,3,1028.0,2,8,323,Others
CUST_00541,3,1750.48,62,3,4,2273.0,3,10,433,Potential Loyalists
CUST_00542,1,1820.35,5,3,5,100.0,1,9,513,New Customer
CUST_00543,2,11490.7,79,5,3,1029.0,2,10,325,Others
CUST_00544,1,233.25,370,1,1,101.0,1,3,111,Lost
CUST_00545,5,4684.01,75,4,3,3781.0,4,11,344,Loyal Customer
CUST_00546,1,57.8,434,1,1,102.0,1,3,111,Lost
CUST_00547,1,176.4,301,1,1,103.0,1,3,111,Lost
CUST_00548,1,290.88,375,1,1,104.0,1,3,111,Lost
CUST_00549,1,789.54,234,2,1,105.0,1,4,112,Lost
CUST_00550,5,3119.18,63,3,4,3782.0,4,11,443,Loyal Customer
CUST_00551,2,804.6800000000001,242,2,1,1030.0,2,5,122,Lost
CUST_00552,5,5870.8,25,4,5,3783.0,4,13,544,Champions
CUST_00553,5,17580.52,32,5,4,3784.0,4,13,445,Champions
CUST_00554,2,823.36,31,2,4,1031.0,2,8,422,Potential Loyalists
CUST_00555,2,471.4,127,1,2,1032.0,2,5,221,Hibernating
CUST_00556,1,320.72,237,1,1,106.0,1,3,111,Lost
CUST_00557,1,462.56,120,1,3,107.0,1,5,311,Others
CUST_00558,2,2023.65,107,3,3,1033.0,2,8,323,Others
CUST_00559,4,2783.83,87,3,3,3213.0,4,10,343,Loyal Customer
CUST_00560,2,674.62,142,2,2,1034.0,2,6,222,Hibernating
CUST_00561,1,416.3,31,1,4,108.0,1,6,411,New Customer
CUST_00562,2,1334.5,139,2,2,1035.0,2,6,222,Hibernating
CUST_00563,5,7184.01,78,5,3,3785.0,4,12,345,Loyal Customer
CUST_00564,3,3531.8700000000003,52,4,4,2274.0,3,11,434,Potential Loyalists
CUST_00565,2,472.78,22,1,5,1036.0,2,8,521,Potential Loyalists
CUST_00566,2,1140.33,316,2,1,1037.0,2,5,122,Lost
CUST_00567,4,5953.01,47,4,4,3214.0,4,12,444,Champions
CUST_00568,2,10429.22,392,5,1,1038.0,2,8,125,Lost
CUST_00569,7,8213.13,71,5,4,4494.0,5,14,455,Champions
CUST_00570,2,361.96,333,1,1,1039.0,2,4,121,Lost
CUST_00571,1,266.16,167,1,2,109.0,1,4,211,Hibernating
CUST_00572,3,1418.67,191,2,2,2275.0,3,7,232,At Risk
CUST_00573,2,965.99,3,2,5,1040.0,2,9,522,Potential Loyalists
CUST_00574,1,5803.24,69,4,4,110.0,1,9,414,New Customer
CUST_00575,5,13548.09,50,5,4,3786.0,4,13,445,Champions
CUST_00576,4,3058.08,36,3,4,3215.0,4,11,443,Loyal Customer
CUST_00577,9,5101.69,15,4,5,4816.0,5,14,554,Champions
CUST_00578,6,8024.82,82,5,3,4204.0,5,13,355,Loyal Customer
CUST_00579,1,138.45,76,1,3,111.0,1,5,311,Others
CUST_00580,4,3999.24,58,4,4,3216.0,4,12,444,Champions
CUST_00581,3,1296.05,192,2,2,2276.0,3,7,232,At Risk
CUST_00582,2,4474.320000000001,164,4,2,1041.0,2,8,224,Hibernating
CUST_00583,4,10039.69,182,5,2,3217.0,4,11,245,Cannot Lose Them
CUST_00584,2,819.51,96,2,3,1042.0,2,7,322,Others
CUST_00585,10,17144.059999999998,48,5,4,4916.0,5,14,455,Champions
CUST_00586,3,2040.16,201,3,2,2277.0,3,8,233,At Risk
CUST_00587,1,1497.05,53,2,4,112.0,1,7,412,New Customer
CUST_00588,3,5404.49,87,4,3,2278.0,3,10,334,Others
CUST_00589,3,1014.81,124,2,2,2279.0,3,7,232,At Risk
CUST_00590,1,19.23,16,1,5,113.0,1,7,511,New Customer
CUST_00591,7,13731.58,67,5,4,4495.0,5,14,455,Champions
CUST_00592,3,762.68,247,2,1,2280.0,3,6,132,At Risk
CUST_00593,10,1974.43,16,3,5,4917.0,5,13,553,Loyal Customer
CUST_00594,1,398.48,224,1,1,114.0,1,3,111,Lost
CUST_00595,5,5222.44,15,4,5,3787.0,4,13,544,Champions
CUST_00596,3,2975.75,75,3,3,2281.0,3,9,333,Others
CUST_00597,7,4804.150000000001,143,4,2,4496.0,5,11,254,Cannot Lose Them
CUST_00598,9,7399.269999999999,26,5,5,4817.0,5,15,555,Champions
CUST_00599,1,184.68,335,1,1,115.0,1,3,111,Lost
CUST_00600,4,23188.96,241,5,1,3218.0,4,10,145,Cannot Lose Them
CUST_00601,3,2004.45,59,3,4,2282.0,3,10,433,Potential Loyalists
CUST_00602,6,16486.29,40,5,4,4205.0,5,14,455,Champions
CUST_00603,6,9604.86,17,5,5,4206.0,5,15,555,Champions
CUST_00604,2,570.06,80,1,3,1043.0,2,6,321,Others
CUST_00605,5,9920.44,183,5,2,3788.0,4,11,245,Cannot Lose Them
CUST_00606,3,6761.52,84,4,3,2283.0,3,10,334,Others
CUST_00607,1,87.2,205,1,2,116.0,1,4,211,Hibernating
CUST_00608,9,12394.35,101,5,3,4818.0,5,13,355,Loyal Customer
CUST_00609,4,2208.86,55,3,4,3219.0,4,11,443,Loyal Customer
CUST_00610,2,748.0699999999999,291,2,1,1044.0,2,5,122,Lost
CUST_00611,2,943.21,126,2,2,1045.0,2,6,222,Hibernating
CUST_00612,6,8177.33,10,5,5,4207.0,5,15,555,Champions
CUST_00613,9,15718.97,48,5,4,4819.0,5,14,455,Champions
CUST_00614,1,676.46,50,2,4,117.0,1,7,412,New Customer
CUST_00615,3,4458.93,33,4,4,2284.0,3,11,434,Potential Loyalists
CUST_00616,1,96.6,359,1,1,118.0,1,3,111,Lost
CUST_00617,5,1831.28,5,3,5,3789.0,4,12,543,Loyal Customer
CUST_00618,3,1013.09,38,2,4,2285.0,3,9,432,Potential Loyalists
CUST_00619,3,9431.2,29,5,5,2286.0,3,13,535,Potential Loyalists
CUST_00620,2,621.21,177,1,2,1046.0,2,5,221,Hibernating
CUST_00621,3,1218.8200000000002,154,2,2,2287.0,3,7,232,At Risk
CUST_00622,3,5424.280000000001,179,4,2,2288.0,3,9,234,At Risk
CUST_00623,6,5742.25,48,4,4,4208.0,5,13,454,Champions
CUST_00624,1,77.56,146,1,2,119.0,1,4,211,Hibernating
CUST_00625,5,14381.05,2,5,5,3790.0,4,14,545,Champions
CUST_00626,9,30787.31,22,5,5,4820.0,5,15,555,Champions
CUST_00627,2,1057.64,365,2,1,1047.0,2,5,122,Lost
CUST_00628,3,1293.41,104,2,3,2289.0,3,8,332,Others
CUST_00629,5,2575.84,17,3,5,3791.0,4,12,543,Loyal Customer
CUST_00630,1,104.78,35,1,4,120.0,1,6,411,New Customer
CUST_00631,3,13874.8,76,5,3,2290.0,3,11,335,Others
CUST_00632,3,483.89,56,1,4,2291.0,3,8,431,Potential Loyalists
CUST_00633,7,7592.38,4,5,5,4497.0,5,15,555,Champions
CUST_00634,2,128.92,61,1,4,1048.0,2,7,421,Potential Loyalists
CUST_00635,6,14745.15,29,5,5,4209.0,5,15,555,Champions
CUST_00636,5,7311.280000000001,12,5,5,3792.0,4,14,545,Champions
CUST_00637,2,1678.02,1,2,5,1049.0,2,9,522,Potential Loyalists
CUST_00638,3,15600.49,299,5,1,2292.0,3,9,135,At Risk
CUST_00639,2,4968.28,34,4,4,1050.0,2,10,424,Potential Loyalists
CUST_00640,5,5623.15,23,4,5,3793.0,4,13,544,Champions
CUST_00641,9,11421.47,111,5,3,4821.0,5,13,355,Loyal Customer
CUST_00642,2,1454.4,128,2,2,1051.0,2,6,222,Hibernating
CUST_00643,4,1372.69,126,2,2,3220.0,4,8,242,At Risk
CUST_00644,3,10390.55,87,5,3,2293.0,3,11,335,Others
CUST_00645,4,2416.2,127,3,2,3221.0,4,9,243,At Risk
CUST_00646,8,7253.68,11,5,5,4675.0,5,15,555,Champions
CUST_00647,3,4430.84,84,4,3,2294.0,3,10,334,Others
CUST_00648,4,5048.75,103,4,3,3222.0,4,11,344,Loyal Customer
CUST_00649,5,10389.22,42,5,4,3794.0,4,13,445,Champions
CUST_00650,4,2969.38,40,3,4,3223.0,4,11,443,Loyal Customer
CUST_00651,3,947.77,113,2,3,2295.0,3,8,332,Others
CUST_00652,3,11292.42,51,5,4,2296.0,3,12,435,Potential Loyalists
CUST_00653,3,990.8,110,2,3,2297.0,3,8,332,Others
CUST_00654,4,3700.09,234,4,1,3224.0,4,9,144,Cannot Lose Them
CUST_00655,2,5572.740000000001,206,4,2,1052.0,2,8,224,Hibernating
CUST_00656,2,1602.68,107,2,3,1053.0,2,7,322,Others
CUST_00657,4,769.69,18,2,5,3225.0,4,11,542,Loyal Customer
CUST_00658,2,2516.1600000000003,188,3,2,1054.0,2,7,223,Hibernating
CUST_00659,1,110.7,202,1,2,121.0,1,4,211,Hibernating
CUST_00660,1,121.66,52,1,4,122.0,1,6,411,New Customer
CUST_00661,3,288.03,4,1,5,2298.0,3,9,531,Potential Loyalists
CUST_00662,2,1245.04,37,2,4,1055.0,2,8,422,Potential Loyalists
CUST_00663,2,879.09,377,2,1,1056.0,2,5,122,Lost
CUST_00664,3,353.55,111,1,3,2299.0,3,7,331,Others
CUST_00665,5,25004.65,4,5,5,3795.0,4,14,545,Champions
CUST_00666,3,2376.2200000000003,170,3,2,2300.0,3,8,233,At Risk
CUST_00667,2,5525.65,120,4,3,1057.0,2,9,324,Others
CUST_00668,3,1911.5,135,3,2,2301.0,3,8,233,At Risk
CUST_00669,3,18624.550000000003,146,5,2,2302.0,3,10,235,At Risk
CUST_00670,4,362.89,28,1,5,3226.0,4,10,541,Loyal Customer
CUST_00671,2,1842.3,40,3,4,1058.0,2,9,423,Potential Loyalists
CUST_00672,2,1486.58,349,2,1,1059.0,2,5,122,Lost
CUST_00673,1,1168.84,129,2,2,123.0,1,5,212,Hibernating
CUST_00674,5,8103.57,54,5,4,3796.0,4,13,445,Champions
CUST_00675,4,18382.56,147,5,2,3227.0,4,11,245,Cannot Lose Them
CUST_00676,9,20324.46,72,5,3,4822.0,5,13,355,Loyal Customer
CUST_00677,2,2100.0,5,3,5,1060.0,2,10,523,Potential Loyalists
CUST_00678,1,142.21,178,1,2,124.0,1,4,211,Hibernating
CUST_00679,8,9041.15,115,5,3,4676.0,5,13,355,Loyal Customer
CUST_00680,3,1347.31,60,2,4,2303.0,3,9,432,Potential Loyalists
CUST_00681,5,3809.77,110,4,3,3797.0,4,11,344,Loyal Customer
CUST_00682,2,136.04000000000002,110,1,3,1061.0,2,6,321,Others
CUST_00683,7,14346.1,144,5,2,4498.0,5,12,255,Cannot Lose Them
CUST_00684,6,1959.03,23,3,5,4210.0,5,13,553,Loyal Customer
CUST_00685,1,671.92,213,2,1,125.0,1,4,112,Lost
CUST_00686,4,2493.26,15,3,5,3228.0,4,12,543,Loyal Customer
CUST_00687,10,8623.81,11,5,5,4918.0,5,15,555,Champions
CUST_00688,2,3597.83,208,4,2,1062.0,2,8,224,Hibernating
CUST_00689,2,474.65,86,1,3,1063.0,2,6,321,Others
CUST_00690,2,1510.6799999999998,32,2,4,1064.0,2,8,422,Potential Loyalists
CUST_00691,3,1029.55,149,2,2,2304.0,3,7,232,At Risk
CUST_00692,9,18117.17,24,5,5,4823.0,5,15,555,Champions
CUST_00693,2,657.14,7,1,5,1065.0,2,8,521,Potential Loyalists
CUST_00694,5,1615.44,44,2,4,3798.0,4,10,442,Loyal Customer
CUST_00695,1,220.95,200,1,2,126.0,1,4,211,Hibernating
CUST_00696,4,1035.13,50,2,4,3229.0,4,10,442,Loyal Customer
CUST_00697,4,5570.96,134,4,2,3230.0,4,10,244,Cannot Lose Them
CUST_00698,3,1211.44,71,2,4,2305.0,3,9,432,Potential Loyalists
CUST_00699,3,907.82,40,2,4,2306.0,3,9,432,Potential Loyalists
CUST_00700,2,2497.63,226,3,1,1066.0,2,6,123,Lost
CUST_00701,3,1638.0500000000002,27,2,5,2307.0,3,10,532,Potential Loyalists
CUST_00702,2,1378.23,350,2,1,1067.0,2,5,122,Lost
CUST_00703,7,10139.98,3,5,5,4499.0,5,15,555,Champions
CUST_00704,10,14922.749999999998,41,5,4,4919.0,5,14,455,Champions
CUST_00705,2,450.5,2,1,5,1068.0,2,8,521,Potential Loyalists
CUST_00706,2,5327.74,192,4,2,1069.0,2,8,224,Hibernating
CUST_00707,3,8444.039999999999,70,5,4,2308.0,3,12,435,Potential Loyalists
CUST_00708,4,837.62,32,2,4,3231.0,4,10,442,Loyal Customer
CUST_00709,3,2650.42,305,3,1,2309.0,3,7,133,At Risk
CUST_00710,3,2493.71,272,3,1,2310.0,3,7,133,At Risk
CUST_00711,4,2591.56,38,3,4,3232.0,4,11,443,Loyal Customer
CUST_00712,3,1390.46,29,2,5,2311.0,3,10,532,Potential Loyalists
CUST_00713,1,1189.55,126,2,2,127.0,1,5,212,Hibernating
CUST_00714,1,7672.2,178,5,2,128.0,1,8,215,Hibernating
CUST_00715,2,4381.339999999999,238,4,1,1070.0,2,7,124,Lost
CUST_00716,7,20361.77,59,5,4,4500.0,5,14,455,Champions
CUST_00717,7,4111.0,39,4,4,4501.0,5,13,454,Champions
CUST_00718,3,1843.07,146,3,2,2312.0,3,8,233,At Risk
CUST_00719,4,2448.87,70,3,4,3233.0,4,11,443,Loyal Customer
CUST_00720,8,30076.86,131,5,2,4677.0,5,12,255,Cannot Lose Them
CUST_00721,2,782.28,261,2,1,1071.0,2,5,122,Lost
CUST_00722,2,969.9,241,2,1,1072.0,2,5,122,Lost
CUST_00723,4,1172.96,66,2,4,3234.0,4,10,442,Loyal Customer
CUST_00724,3,416.02,17,1,5,2313.0,3,9,531,Potential Loyalists
CUST_00725,2,1261.71,366,2,1,1073.0,2,5,122,Lost
CUST_00726,3,745.64,238,2,1,2314.0,3,6,132,At Risk
CUST_00727,2,880.47,375,2,1,1074.0,2,5,122,Lost
CUST_00728,4,5240.84,44,4,4,3235.0,4,12,444,Champions
CUST_00729,2,1546.58,23,2,5,1075.0,2,9,522,Potential Loyalists
CUST_00730,2,776.69,108,2,3,1076.0,2,7,322,Others
CUST_00731,4,1063.22,274,2,1,3236.0,4,7,142,At Risk
CUST_00732,3,8959.26,117,5,3,2315.0,3,11,335,Others
CUST_00733,2,658.38,252,1,1,1077.0,2,4,121,Lost
CUST_00734,1,1121.67,44,2,4,129.0,1,7,412,New Customer
CUST_00735,2,1746.54,74,3,3,1078.0,2,8,323,Others
CUST_00736,1,254.8,374,1,1,130.0,1,3,111,Lost
CUST_00737,4,4383.15,47,4,4,3237.0,4,12,444,Champions
CUST_00738,2,9723.04,297,5,1,1079.0,2,8,125,Lost
CUST_00739,1,118.65,190,1,2,131.0,1,4,211,Hibernating
CUST_00740,5,13288.4,104,5,3,3799.0,4,12,345,Loyal Customer
CUST_00741,7,3597.98,40,4,4,4502.0,5,13,454,Champions
CUST_00742,3,443.25,193,1,2,2316.0,3,6,231,At Risk
CUST_00743,2,3355.39,418,3,1,1080.0,2,6,123,Lost
CUST_00744,4,1161.2800000000002,107,2,3,3238.0,4,9,342,Loyal Customer
CUST_00745,4,16565.24,4,5,5,3239.0,4,14,545,Champions
CUST_00746,2,3124.15,60,3,4,1081.0,2,9,423,Potential Loyalists
CUST_00747,7,1705.24,42,3,4,4503.0,5,12,453,Loyal Customer
CUST_00748,7,6148.490000000001,91,4,3,4504.0,5,12,354,Loyal Customer
CUST_00749,3,923.34,44,2,4,2317.0,3,9,432,Potential Loyalists
CUST_00750,2,3447.6,326,3,1,1082.0,2,6,123,Lost
CUST_00751,1,142.6,70,1,4,132.0,1,6,411,New Customer
CUST_00752,5,6926.14,41,5,4,3800.0,4,13,445,Champions
CUST_00753,2,850.51,110,2,3,1083.0,2,7,322,Others
CUST_00754,1,147.24,406,1,1,133.0,1,3,111,Lost
CUST_00755,7,23953.33,22,5,5,4505.0,5,15,555,Champions
CUST_00756,4,3871.19,12,4,5,3240.0,4,13,544,Champions
CUST_00757,4,1099.83,94,2,3,3241.0,4,9,342,Loyal Customer
CUST_00758,7,28871.17,3,5,5,4506.0,5,15,555,Champions
CUST_00759,3,21591.21,77,5,3,2318.0,3,11,335,Others
CUST_00760,2,900.02,46,2,4,1084.0,2,8,422,Potential Loyalists
CUST_00761,2,346.77,148,1,2,1085.0,2,5,221,Hibernating
CUST_00762,7,4389.5,61,4,4,4507.0,5,13,454,Champions
CUST_00763,2,508.09,157,1,2,1086.0,2,5,221,Hibernating
CUST_00764,6,10903.49,91,5,3,4211.0,5,13,355,Loyal Customer
